X,Y,Z
607631.3,154482.51,172.5
607731.29,154482.51,172.5
607631.3,154582.51,172.5
411828.29,103487.39,1028.7
430328.63,98686.94,760.17
571630.87,130583.9,338.57
587431.43,156583.12,183.63
472628.18,52485.75,915.76
474730.31,145786.71,1865.26
407428.01,93887.14,1404.13
412428.55,121487.74,1943.59
435927.99,56186.21,562.53
438929.81,141987.6,1453.12
406727.72,78586.99,429.09
471528.34,65085.86,1112.5
588230.99,142483.19,242.19
473829.96,133486.55,1877.84
435527.69,41186.16,767.11
412028.35,106487.42,754.02
518329.94,109585.04,597.57
577832.38,181383.31,356.71
522229.51,92784.86,548.29
516129.26,85684.96,475.94
482729.7,117786.17,894.46
481028.7,79985.66,670.03
524429.14,76484.94,215.77
577531.79,165983.38,305.66
517930.32,127485.33,364.72
517428.78,70784.96,300.05
481629.21,102086.0,709.17
479729.01,94785.97,747.77
397628.38,115387.96,938.3
396128.46,127588.28,2116.12
463229.9,135586.81,2518.54
603131.51,159882.54,167.01
585132.19,178283.0,316.7
509129.23,88585.14,351.81
592531.9,172482.84,191.25
582931.61,161783.25,252.03
509028.89,76485.09,357.76
592632.54,186982.83,362.08
557929.69,97884.21,287.49
506428.77,73385.15,387.9
586531.69,164083.12,193.26
510830.27,127085.45,442.43
507629.11,85485.15,545.51
510729.94,112385.29,666.48
587232.31,181382.96,338.82
558130.37,123284.11,541.63
397327.54,79287.19,404.63
464429.85,132586.77,2208.57
462528.36,66185.92,1020.76
463528.2,49785.85,1148.99
397528.0,93787.39,644.53
519828.94,73684.96,325.45
524230.37,128385.2,373.34
574531.6,160483.53,290.1
481629.27,103886.01,591.18
522830.09,115485.02,804.33
519629.44,91484.91,509.26
574832.3,178483.4,239.37
544629.46,88484.52,154.7
481129.78,121486.26,980.48
407428.65,129988.05,1749.25
472029.99,136086.64,2308.85
437027.77,43486.14,583.5
413728.21,99287.29,1163.84
407328.45,112687.61,712.49
411927.93,85486.96,295.23
437828.06,59286.2,708.83
453627.99,43485.88,1328.26
429928.81,108587.14,895.44
569930.96,136183.89,324.97
429929.01,122387.51,1662.82
434429.79,145287.83,2058.55
454628.21,58385.96,1212.97
569431.29,149283.75,280.44
528929.06,73584.81,788.62
580631.82,166483.29,206.61
562530.41,120983.98,463.47
580632.5,184283.24,331.29
528929.48,90584.79,373.42
600331.35,154482.66,188.07
399727.41,70786.96,336.24
402628.57,127188.1,1973.95
466529.91,136586.78,2411.33
599030.88,142482.72,208.53
398427.84,88187.29,154.86
402228.41,109787.59,634.86
553629.75,101484.36,550.29
551529.62,97484.34,321.22
513429.01,79184.99,459.59
551429.21,80184.34,252.3
513329.44,94285.05,363.93
426028.72,109487.25,952.5
427628.22,85486.73,965.37
457028.21,61485.93,774.07
389728.28,118488.23,1108.37
393527.55,82187.25,371.3
452329.81,138087.1,1660.75
425828.98,124487.63,1352.49
427628.0,73386.47,1250.33
390128.01,103487.66,642.12
393927.96,95387.42,554.98
457228.17,49485.87,1574.39
545829.42,85484.49,161.88
494729.26,94485.52,597.0
504430.08,121485.56,381.79
380628.38,133488.55,1926.07
494128.83,79485.36,384.8
565230.77,127584.05,464.39
504529.73,106485.41,1050.33
416628.13,90586.94,1249.69
443428.08,52986.15,727.6
443428.32,68486.22,1067.65
416727.85,73586.64,544.11
485029.63,113486.01,754.47
537330.2,118484.72,406.06
486129.99,127486.16,877.62
607131.72,169482.34,170.86
536429.75,103584.63,921.52
531329.4,85484.74,165.14
567232.14,169983.78,291.82
488429.09,91485.63,390.27
531629.71,100484.73,519.17
490628.64,74485.37,508.31
576131.12,144583.56,254.93
421228.69,115487.48,1476.16
575831.49,157983.49,315.41
447929.71,134887.22,1319.01
422529.01,130487.77,1141.11
521830.16,120285.21,412.23
540930.4,123184.67,380.17
501228.95,82485.25,507.83
601132.25,180382.41,294.29
547329.52,93984.44,321.16
522129.8,103484.89,828.39
501329.42,97485.42,736.02
541329.86,106784.51,513.47
547629.21,79484.46,584.9
601131.66,165182.57,172.62
454728.21,58285.95,1236.72
475930.33,145486.67,1878.73
387528.3,121488.31,1263.28
596431.34,151482.8,282.72
388127.99,107487.87,703.98
456027.99,43485.84,1384.9
595530.7,138082.93,185.17
437227.65,36786.1,874.48
389027.93,100487.53,498.39
407828.22,101687.36,1018.42
477028.0,49285.74,1000.59
583131.55,160483.25,230.13
584031.1,145383.32,319.93
477128.26,61485.77,1170.38
407428.41,117087.81,1449.57
542429.66,100084.51,456.96
500029.6,104085.55,890.4
547230.54,127484.52,789.92
603831.58,163382.49,167.84
501930.03,118985.59,735.91
542329.33,82484.58,157.99
549130.14,114884.44,483.17
603532.09,177982.35,272.55
444029.66,133487.31,553.55
446028.33,67486.15,1169.12
423128.03,79086.63,884.15
422028.39,94387.01,903.01
447428.07,50286.03,1167.99
532429.85,106684.67,725.24
379828.42,136788.59,2562.92
490628.54,70485.36,570.79
489930.04,124485.98,1122.96
531930.36,123884.95,361.17
492928.99,86285.47,412.67
490629.66,109685.81,777.53
484428.72,79085.57,685.26
534729.76,103484.66,966.64
537429.61,97484.66,411.53
485429.1,94385.76,680.87
534630.12,115784.75,512.45
536629.25,79584.67,340.47
571632.2,173683.55,215.89
442529.77,138287.43,1624.24
420427.82,70486.5,607.54
416628.78,127487.83,870.17
578631.38,154483.38,285.46
420328.23,88386.87,1054.33
417228.56,112487.39,1004.16
580230.95,139483.52,231.44
382628.47,136488.54,2231.91
494930.12,127485.81,611.91
596431.79,168182.75,178.9
596531.82,168882.75,178.9
506229.58,100185.27,842.45
596432.33,182682.62,332.98
494129.86,115485.75,637.96
506429.04,82985.17,433.09
433527.64,38586.15,818.16
450128.33,68886.13,598.88
427428.0,73586.48,1309.7
392128.1,105787.76,689.12
425728.4,89886.89,764.61
591331.31,149482.98,340.3
451928.18,52585.98,1312.66
456930.0,144887.05,1701.74
393328.35,118488.14,1186.84
545531.62,159784.63,477.54
497328.08,45285.46,796.27
381327.77,100487.74,187.55
524528.33,39785.0,327.59
503330.31,133885.65,624.64
497428.31,61485.52,725.11
544631.28,145184.74,631.38
501930.83,149486.04,908.61
447929.09,106486.84,896.31
513131.66,166485.85,989.96
460828.56,76486.1,852.42
447929.37,120887.03,426.56
551732.07,170884.5,399.95
427629.58,142787.9,1230.5
459128.78,88486.36,959.42
484427.78,42085.5,909.64
488430.87,155686.54,752.73
533730.89,139484.91,540.98
511328.24,37385.05,655.08
484528.18,58385.76,1029.19
488130.27,142086.37,1662.28
533431.45,151485.11,1165.77
419027.53,46686.37,890.38
442728.92,101186.81,786.53
438928.67,94486.78,673.71
528531.86,164485.22,956.04
441829.13,115487.02,808.99
438928.38,79486.54,772.62
420927.74,63586.46,587.71
542831.72,162984.77,699.93
517931.82,166485.67,942.13
396127.11,36386.66,217.84
421227.51,43086.32,962.6
444429.04,108186.89,900.92
443929.33,122087.14,814.55
420927.66,55486.43,607.61
424129.39,140687.9,1174.68
531730.59,131685.01,868.61
492528.04,48285.54,750.29
531431.18,147185.05,1305.69
492928.36,63185.54,540.1
456929.78,130386.87,828.83
506631.4,163485.99,638.58
477128.47,73485.76,778.85
409628.84,138088.1,2527.51
409329.19,152988.46,1732.4
456929.3,114086.73,495.13
477128.73,85785.87,500.41
538430.83,136484.85,381.91
517628.32,38285.02,246.66
517528.32,38385.02,246.66
537931.44,150984.93,1284.33
519931.47,154485.45,817.11
540831.41,148484.8,889.41
549131.15,142384.62,264.57
521930.91,142485.32,971.71
540830.69,130884.79,347.6
549231.56,154884.51,277.51
549231.56,154984.51,277.51
455428.8,91986.46,477.13
556432.19,172484.27,331.37
508631.46,164585.95,920.75
455728.53,79386.29,947.13
387728.45,130488.42,1300.52
405027.24,34986.48,452.85
409627.68,69186.75,324.45
530131.34,151085.17,1339.42
377828.03,118488.3,918.31
491930.36,142486.26,1490.29
508628.23,40485.16,567.39
528930.63,133485.08,778.98
492131.13,160486.51,944.38
444828.55,85286.6,794.2
425427.74,61486.36,830.24
517431.63,160485.56,629.58
522131.95,167785.48,971.52
423927.55,43586.29,748.42
443428.9,99386.78,743.46
439329.23,121487.23,728.28
561432.26,172384.03,390.85
419729.33,145388.02,1582.67
440028.95,106486.93,987.9
525431.84,163185.33,743.71
400627.21,40086.61,372.1
488428.24,59285.76,512.43
487027.85,43685.5,742.66
450128.51,80186.37,804.2
450129.34,118386.95,375.29
409727.26,31486.42,491.05
427627.79,61486.34,839.81
458928.76,87786.35,1099.08
461129.3,111486.59,563.57
614131.23,157482.29,214.52
429527.73,49486.26,691.31
448628.91,97086.67,489.69
452429.09,102086.7,591.27
456928.4,70886.02,864.3
461429.76,127086.77,750.06
389528.48,137488.56,1885.39
382628.25,121488.33,1239.17
495130.31,139486.06,1150.1
494328.19,55585.7,713.34
504430.72,145485.93,809.25
503728.21,52485.5,998.12
495131.04,157486.36,631.85
494627.98,41785.43,729.38
504530.32,131785.58,730.71
501928.48,65785.38,801.24
564932.09,167883.88,341.32
592632.77,192782.84,361.82
465929.08,102786.38,288.64
468928.89,96586.21,580.54
466629.56,118286.56,407.15
468128.61,79486.01,618.98
553631.02,139484.43,243.78
487227.76,34485.38,775.59
514228.29,40485.06,240.48
512931.27,154485.69,1104.92
555531.57,154484.29,399.61
513428.45,58485.12,549.17
512230.67,140285.64,909.39
410927.7,69186.72,378.88
427627.57,39486.22,1031.57
429929.16,130487.66,1173.94
453128.47,77486.25,950.06
454528.78,91486.47,404.57
411827.55,52786.53,451.6
432129.79,148487.95,1808.57
477130.06,135186.46,1552.8
526031.7,158785.3,907.04
479430.56,151486.7,1575.85
524431.03,145485.21,1437.73
515531.49,157885.57,836.5
482628.38,68085.63,888.55
517630.94,145485.5,1061.57
483928.11,54785.81,832.49
474729.07,100486.16,676.71
405127.32,43886.59,108.29
414728.92,136488.03,2081.66
436629.28,127487.4,1281.27
491131.24,163486.6,1014.74
409627.26,31486.42,490.27
474528.66,83785.9,671.52
435329.07,115187.17,1347.48
414629.33,151388.33,1805.47
506428.25,49485.34,727.5
557730.64,130484.26,550.99
508328.43,61585.23,559.06
556331.38,147784.34,252.32
463729.26,109086.52,449.72
398427.2,41186.65,267.38
394728.53,140388.54,2328.07
465629.7,124386.68,702.12
463628.7,83486.22,998.09
465528.93,98086.32,440.28
394327.18,43486.73,134.54
548331.99,169284.64,407.77
507530.75,143585.83,806.44
560431.45,150984.12,356.96
506431.24,158185.98,810.15
491327.87,39885.44,628.22
560430.79,133484.16,356.06
405128.8,141088.25,1805.54
472729.71,123786.53,942.35
434428.58,92586.84,739.81
412029.12,145988.19,2393.31
416027.58,52386.44,535.46
474929.35,108886.25,542.5
406627.32,41786.54,293.56
411928.79,133488.01,1630.23
416127.71,65086.56,460.97
434828.3,79186.58,1007.87
523628.55,58485.03,289.95
520128.32,36785.0,332.73
516328.59,62985.07,766.56
542431.31,144984.79,727.23
481730.61,151586.64,2094.79
522928.34,41185.02,372.06
542631.63,159984.77,543.36
517328.35,46485.1,202.71
483930.2,139486.44,1070.59
387127.83,97387.54,214.19
497430.68,149486.21,1650.72
479327.97,50185.7,1275.72
564831.45,151983.94,384.84
526528.66,64484.88,634.25
498930.17,136485.8,563.14
563030.99,139184.06,234.46
477128.28,65285.74,569.52
434428.46,87386.76,650.65
453629.26,113286.79,373.36
411729.25,152488.39,1796.87
410528.86,138288.09,2836.54
432228.12,71586.44,574.14
454629.75,130486.93,564.93
513128.48,61285.1,677.68
510928.27,44385.14,330.06
621430.9,149782.19,156.13
398528.64,143288.48,2632.98
470429.64,120586.53,567.81
420127.46,38986.31,887.49
594132.82,193782.78,352.7
546331.71,162884.6,595.04
468129.21,106386.38,284.63
491328.25,59085.73,580.09
530628.52,52484.92,366.1
491727.96,44185.47,693.11
444229.27,119387.07,814.45
423129.43,144787.93,1379.25
444129.01,105186.87,858.51
519331.88,166985.63,1046.71
577330.74,127483.81,635.88
542631.74,163584.78,665.45
394127.14,39886.7,269.56
499830.72,148486.11,1132.06
537931.44,151484.95,1198.75
521528.52,52485.03,205.48
500130.23,130485.7,752.74
515428.29,34684.98,300.54
521328.73,67484.91,752.04
537930.86,137384.86,418.51
414127.34,33286.39,475.77
477128.87,90385.94,456.72
455229.27,112486.74,424.46
618131.15,157182.17,293.55
476328.52,75085.78,876.78
456929.71,127086.88,522.83
409128.91,141588.17,2483.72
393228.56,145588.61,1908.21
459128.84,91486.39,474.33
552332.16,172884.48,367.0
448829.43,122887.06,638.06
427729.57,142487.9,1152.16
426527.74,55686.34,687.68
460828.56,76486.1,852.42
513131.66,166485.85,989.96
393928.43,130788.39,1544.99
425527.54,40486.25,946.98
447929.09,106586.84,903.59
501930.91,151586.07,610.9
544631.11,142484.81,460.29
497428.35,62485.5,811.76
502730.34,137185.76,552.81
526128.31,36884.98,331.29
496528.13,48385.51,633.32
544631.51,154484.67,509.26
382327.69,94487.63,195.86
384927.85,102287.7,366.2
440628.46,83786.64,638.67
418727.68,58486.47,496.13
527631.95,166785.22,790.79
420027.51,44286.34,1018.63
440428.82,100486.82,739.55
533431.41,150385.09,1242.59
486330.28,142586.43,1544.04
511828.25,38685.06,677.76
533430.78,135984.91,402.07
486631.02,160486.7,746.1
536430.65,131484.87,423.48
486727.93,49485.64,593.94
537031.42,148484.96,1137.96
487028.35,64485.62,804.83
400627.15,35586.58,330.75
418227.46,41286.35,795.18
440328.96,106786.92,1018.14
561732.29,173084.03,404.46
441129.28,122287.21,889.76
416427.63,56186.47,726.25
418629.13,140288.03,1870.0
501928.54,67485.33,480.53
497331.21,160486.34,1038.11
502828.21,53885.52,1067.42
495130.44,143286.18,1225.85
460829.81,130486.8,1131.18
511731.46,160785.76,529.98
389428.48,136488.55,1453.48
427727.64,46086.26,651.68
614231.28,159682.26,325.19
449229.01,100286.72,610.52
459429.35,114986.67,481.26
448228.58,84286.52,804.64
427627.79,60986.33,947.26
455128.43,73486.09,917.37
510331.64,169486.02,1073.04
403127.27,40486.56,375.48
557532.16,171184.2,405.23
456928.79,90386.42,660.84
550031.68,159484.46,391.78
519930.75,138885.41,1081.7
549131.3,145484.6,286.85
520331.32,151485.41,1388.88
425427.65,49486.31,689.62
445629.02,103486.82,708.3
443428.81,96386.75,530.58
524031.84,163585.39,740.49
445729.28,118487.02,575.08
445528.46,79486.42,619.34
425327.75,61886.37,889.13
489227.85,40585.45,692.05
490630.85,154786.45,813.95
530030.86,139184.99,690.74
508628.2,37385.1,491.48
376027.94,121888.36,877.84
489928.2,57285.8,506.64
492130.35,142086.25,1572.88
530131.36,151485.18,1312.06
436828.48,87586.77,689.97
434429.01,112387.14,863.49
414229.35,153788.39,1852.77
408527.28,34486.46,490.12
474728.64,82485.88,603.42
472029.61,118486.43,519.34
414128.99,139488.04,2313.43
438628.28,71386.37,649.81
434429.18,126387.43,1366.12
474128.96,96186.09,601.3
472229.08,101686.23,550.93
404527.41,49486.68,191.87
480730.46,148486.63,1591.52
481627.9,49485.69,787.9
517430.75,139785.48,1082.06
518928.53,58485.08,300.46
480029.96,131186.33,1548.07
483528.38,67385.61,863.87
515431.34,154485.62,996.18
519428.33,40485.04,276.25
396128.61,145088.57,2231.85
465829.64,120986.62,414.07
541632.03,171884.85,518.85
425227.53,40486.26,965.06
549531.72,161384.49,437.33
463629.11,103886.46,298.49
506428.35,58985.31,740.34
507628.24,43485.22,858.5
511130.83,144585.74,857.24
553631.44,148584.45,260.55
510931.35,157685.74,796.27
486527.81,40385.46,895.3
555130.78,134684.35,330.01
613131.32,160482.29,284.74
469428.7,83786.06,738.87
469128.95,98186.23,404.75
398427.24,43486.67,253.2
497231.21,160586.34,1059.85
565132.19,170783.87,321.99
528828.5,58484.95,249.35
524430.93,142485.23,1124.13
562331.35,148484.08,363.73
528328.33,42084.95,480.97
525431.55,154485.25,800.06
477130.12,137086.52,1567.89
560630.74,131484.17,506.06
386028.45,130288.42,1474.94
453528.89,95486.54,383.18
432129.8,148687.95,1840.56
411227.52,50886.53,445.96
431229.27,133487.67,677.07
409627.61,64686.68,454.48
454428.55,80586.33,892.8
410428.81,135888.04,2322.02
411429.22,151488.36,1380.68
526428.35,43784.95,463.16
479028.39,70485.72,719.07
564830.89,133984.06,389.24
499630.22,130485.71,724.48
524828.59,61484.96,414.15
385227.74,94487.55,156.07
562731.41,150484.05,412.9
478628.04,52485.69,1156.69
497430.64,148486.2,1204.08
470429.33,109486.39,299.35
401427.24,40986.6,402.64
420627.45,37486.3,874.9
494231.29,163486.48,922.45
398628.64,142488.46,2261.46
470429.7,124486.61,538.84
510928.31,49385.2,333.79
553130.56,130584.44,482.23
513128.49,61485.1,657.83
551431.33,145884.53,267.9
559131.01,139384.22,245.37
491527.82,34985.35,623.57
508628.24,41585.17,798.65
508631.24,156185.86,915.82
559831.54,153584.11,389.82
508728.35,55485.27,966.25
508230.69,141585.77,762.02
546931.77,164784.59,437.37
463629.02,100586.41,413.79
465428.87,96586.3,402.21
462929.4,115486.58,358.06
464028.69,82486.18,982.61
483130.09,134286.33,1116.1
517228.32,43485.08,248.21
483130.62,151286.59,2109.2
515428.54,61485.08,593.38
414927.78,70386.63,392.77
435328.28,76486.52,688.23
473529.16,103886.24,465.77
435828.52,89286.78,721.14
416327.6,53686.44,660.09
405128.84,143488.28,2458.34
474029.64,119486.39,760.91
479529.08,98186.02,639.73
518930.4,130485.32,529.39
576131.85,166783.42,297.78
522529.01,73584.95,394.08
479828.73,83485.76,602.45
523429.48,91384.85,522.73
576532.51,184483.38,382.5
519930.04,114885.07,649.63
412228.29,103487.38,1058.9
407427.7,75886.91,326.9
470428.37,67685.86,982.19
412428.55,121487.74,1943.59
436629.81,144187.73,2205.72
472228.21,54085.79,1085.41
587731.34,152383.11,292.22
407427.92,89187.09,1262.27
592332.65,189782.85,344.91
508828.9,76885.1,410.1
592932.01,175482.8,260.67
509229.41,94485.16,429.58
603231.34,154482.6,185.34
396628.46,126088.23,2210.09
463629.91,136586.81,1883.61
396127.8,88387.31,219.92
396528.32,111387.85,792.3
402927.66,79487.09,430.04
469829.88,133486.68,1602.43
466628.39,66485.91,973.87
402028.0,93587.26,807.52
513128.74,71285.04,245.58
515430.3,126585.35,314.05
511929.19,85585.05,538.33
513329.9,109485.21,559.61
553330.29,121484.3,348.64
607631.47,159582.43,162.99
433527.7,43486.19,676.02
434427.98,61286.26,704.45
528630.49,130285.12,616.37
580031.62,161983.33,284.86
499029.66,106485.62,828.22
527030.01,113684.97,624.74
578432.23,177483.25,237.4
497430.03,121485.68,641.01
526629.53,92484.81,433.13
581032.33,180383.18,327.79
477129.63,118086.3,765.18
499628.97,83885.3,515.73
560430.5,124484.07,679.69
580731.7,163783.31,279.61
528929.16,76484.85,273.74
477529.13,101386.11,788.45
497429.45,100485.57,792.71
571531.43,154483.56,298.91
430029.04,124587.55,1384.71
453528.22,59485.98,1255.74
434129.74,142487.77,988.05
569830.97,136483.89,318.59
453028.07,45885.88,1497.43
431928.97,112487.19,1127.27
513729.31,89285.02,413.22
553529.29,84484.27,247.45
515428.91,75584.98,249.73
551629.7,100484.38,583.65
401528.42,113187.75,585.52
401728.58,129388.16,1990.73
465929.9,136086.78,2517.39
598631.49,159982.66,170.86
463628.22,52685.89,1068.63
396327.81,88587.32,213.35
398327.5,76487.13,347.26
463428.45,70485.96,838.02
557630.3,121284.14,434.08
587232.33,181882.96,348.88
508629.98,114885.36,927.42
508630.35,130285.52,546.64
585431.87,169483.09,194.37
415928.58,117487.58,1134.27
412627.86,79486.86,384.03
438828.14,63886.2,615.46
567131.2,145683.9,321.23
405428.43,109487.51,962.36
405127.88,87987.14,470.05
436727.84,46886.16,554.74
414128.26,101787.34,1135.74
411928.07,94487.09,1362.37
405928.53,124587.96,2042.34
403227.51,71386.89,290.83
569030.87,131083.97,421.58
472630.05,137286.64,2036.2
481529.83,123786.28,1320.07
542829.49,91484.55,244.17
519629.44,91684.91,537.17
523829.95,110584.88,650.95
479429.36,107886.08,800.84
522330.29,126185.26,325.63
517629.1,79084.93,273.17
447529.81,138987.25,1167.64
425427.9,71386.44,1179.71
423128.93,124487.65,1080.61
574631.47,157083.51,318.19
425428.2,85586.75,1114.04
422728.67,112387.39,818.7
574031.01,141083.7,217.89
377528.26,132788.63,1600.97
488428.7,77385.46,463.35
531129.78,103284.72,905.4
531129.64,97084.75,354.82
488429.14,93985.67,521.29
528930.16,117384.93,523.66
567132.24,172483.76,223.01
532629.27,80084.73,157.21
437027.65,37586.11,850.38
388627.96,103787.68,808.87
595231.26,149182.85,309.63
387128.28,120288.3,1528.03
602631.82,169482.52,178.91
540829.8,104784.53,691.62
501729.44,98185.42,793.21
522029.8,103184.89,946.02
547129.47,91484.44,246.85
600932.46,184482.42,286.5
500228.97,83685.28,578.12
540330.29,120684.66,367.2
521730.12,116985.1,808.57
505629.71,105385.36,1207.67
493328.7,75485.33,505.98
598731.6,163282.65,173.14
504330.02,118885.53,913.74
494629.16,91485.49,412.96
598632.14,176882.51,309.64
393128.03,99687.49,599.67
459028.08,46385.82,1401.03
450929.73,134487.1,1678.54
427529.04,127487.66,1185.38
457028.2,58985.93,924.57
392527.56,82487.27,310.41
427428.86,114087.34,1282.86
536629.84,106784.6,622.76
486428.55,73485.47,574.35
606331.59,165482.39,167.55
486129.95,124986.14,1487.85
536830.41,124184.82,438.54
487828.92,85485.57,398.5
484529.54,109485.95,794.66
438929.45,130487.39,524.98
443328.27,65286.17,1097.81
416427.9,77486.72,292.6
416428.15,92086.99,1217.28
443428.06,52086.14,845.87
579131.09,143783.47,313.89
417128.58,113187.41,1298.86
578831.47,157483.39,256.08
442329.7,136487.41,889.2
418128.86,130487.87,1308.28
573432.02,169483.5,332.91
537929.35,82984.65,183.18
483929.03,91385.76,543.22
536529.68,100284.66,580.01
609031.49,163182.35,164.86
484028.53,73585.54,626.22
460928.2,55485.89,954.37
456929.94,142487.02,1541.51
392228.41,124488.29,782.88
427628.52,94386.97,751.57
451528.16,50585.96,1362.19
589831.35,151483.03,269.88
392728.14,106987.8,678.67
589630.73,136483.19,191.65
450928.29,64786.08,911.11
448629.67,133487.18,911.54
425428.04,77486.57,1097.78
501929.98,116685.57,938.11
504928.96,79485.18,410.79
495129.73,109685.71,890.08
596832.25,180782.58,331.04
495429.0,85685.41,416.54
501929.58,102685.46,783.97
505729.48,97485.27,607.03
382628.46,136988.54,2387.57
596431.73,166482.74,177.71
494530.09,125985.79,1070.85
497428.61,70485.28,676.46
551429.38,87284.32,190.35
547430.09,112384.45,311.9
542329.24,79684.59,299.57
499630.11,123885.68,371.42
538030.19,117184.71,456.6
546930.54,127384.53,801.08
501929.71,106885.49,836.22
542329.57,97284.54,451.23
538129.73,102984.61,781.29
594031.2,147282.9,320.96
475028.3,64485.79,1107.56
583031.02,142483.38,200.56
407628.46,121487.87,1678.31
389327.54,82487.35,184.41
407528.32,104987.45,897.94
388627.86,97487.51,281.86
583031.41,155983.25,248.78
477128.06,51785.71,1003.72
489829.77,115285.88,866.76
532530.29,120884.86,374.14
379728.41,136488.59,2561.6
488830.12,130286.09,615.1
533129.77,103484.68,964.69
422128.31,88486.87,1009.56
447928.14,53186.11,1130.38
